"","Filename","Date","Hour","Foraging","Total_Events","Year","Month","Day"
"259","Potomac 2017 01 2017 05 10 POD2969 file01.CP78",2017-06-02,1,FALSE,5,"2017","06","02"
"260","Potomac 2017 01 2017 05 10 POD2969 file01.CP79",2017-06-02,1,TRUE,2,"2017","06","02"
"261","Potomac 2017 01 2017 05 10 POD2969 file01.CP80",2017-06-02,9,FALSE,7,"2017","06","02"
"262","Potomac 2017 01 2017 05 10 POD2969 file01.CP81",2017-06-02,9,TRUE,5,"2017","06","02"
"263","Potomac 2017 01 2017 05 10 POD2969 file01.CP82",2017-06-02,10,FALSE,10,"2017","06","02"
"264","Potomac 2017 01 2017 05 10 POD2969 file01.CP83",2017-06-02,10,TRUE,6,"2017","06","02"
"265","Potomac 2017 06 02 POD2969 file01.CP3",2017-06-02,11,FALSE,1,"2017","06","02"
"266","Potomac 2017 06 02 POD2969 file01.CP4",2017-06-03,7,FALSE,2,"2017","06","03"
"267","Potomac 2017 06 02 POD2969 file01.CP5",2017-06-03,8,FALSE,4,"2017","06","03"
"268","Potomac 2017 06 02 POD2969 file01.CP6",2017-06-03,10,FALSE,2,"2017","06","03"
"269","Potomac 2017 06 02 POD2969 file01.CP7",2017-06-03,11,FALSE,2,"2017","06","03"
"270","Potomac 2017 06 02 POD2969 file01.CP8",2017-06-03,12,FALSE,1,"2017","06","03"
"271","Potomac 2017 06 02 POD2969 file01.CP9",2017-06-03,22,FALSE,2,"2017","06","03"
"272","Potomac 2017 06 02 POD2969 file01.CP10",2017-06-03,22,TRUE,1,"2017","06","03"
"273","Potomac 2017 06 02 POD2969 file01.CP11",2017-06-04,2,FALSE,17,"2017","06","04"
"274","Potomac 2017 06 02 POD2969 file01.CP12",2017-06-04,2,TRUE,13,"2017","06","04"
"275","Potomac 2017 06 02 POD2969 file01.CP13",2017-06-04,4,FALSE,7,"2017","06","04"
"276","Potomac 2017 06 02 POD2969 file01.CP14",2017-06-04,4,TRUE,10,"2017","06","04"
"277","Potomac 2017 06 02 POD2969 file01.CP15",2017-06-04,9,FALSE,2,"2017","06","04"
"278","Potomac 2017 06 02 POD2969 file01.CP16",2017-06-04,9,TRUE,5,"2017","06","04"
"279","Potomac 2017 06 02 POD2969 file01.CP17",2017-06-04,10,FALSE,1,"2017","06","04"
"280","Potomac 2017 06 02 POD2969 file01.CP18",2017-06-04,17,FALSE,17,"2017","06","04"
"281","Potomac 2017 06 02 POD2969 file01.CP19",2017-06-04,17,TRUE,11,"2017","06","04"
"282","Potomac 2017 06 02 POD2969 file01.CP20",2017-06-04,18,FALSE,1,"2017","06","04"
"283","Potomac 2017 06 02 POD2969 file01.CP21",2017-06-04,18,TRUE,1,"2017","06","04"
"284","Potomac 2017 06 02 POD2969 file01.CP22",2017-06-04,22,FALSE,7,"2017","06","04"
"285","Potomac 2017 06 02 POD2969 file01.CP23",2017-06-04,22,TRUE,18,"2017","06","04"
"286","Potomac 2017 06 02 POD2969 file01.CP24",2017-06-04,23,FALSE,18,"2017","06","04"
"287","Potomac 2017 06 02 POD2969 file01.CP25",2017-06-04,23,TRUE,24,"2017","06","04"
"288","Potomac 2017 06 02 POD2969 file01.CP26",2017-06-05,1,FALSE,4,"2017","06","05"
"289","Potomac 2017 06 02 POD2969 file01.CP27",2017-06-05,1,TRUE,4,"2017","06","05"
"290","Potomac 2017 06 02 POD2969 file01.CP28",2017-06-05,2,FALSE,8,"2017","06","05"
"291","Potomac 2017 06 02 POD2969 file01.CP29",2017-06-05,2,TRUE,8,"2017","06","05"
"292","Potomac 2017 06 02 POD2969 file01.CP30",2017-06-05,3,FALSE,10,"2017","06","05"
"293","Potomac 2017 06 02 POD2969 file01.CP31",2017-06-05,3,TRUE,7,"2017","06","05"
"294","Potomac 2017 06 02 POD2969 file01.CP32",2017-06-05,12,FALSE,13,"2017","06","05"
"295","Potomac 2017 06 02 POD2969 file01.CP33",2017-06-05,12,TRUE,2,"2017","06","05"
"296","Potomac 2017 06 02 POD2969 file01.CP34",2017-06-05,13,TRUE,2,"2017","06","05"
"297","Potomac 2017 06 02 POD2969 file01.CP35",2017-06-05,20,FALSE,1,"2017","06","05"
"298","Potomac 2017 06 02 POD2969 file01.CP36",2017-06-05,20,TRUE,1,"2017","06","05"
"299","Potomac 2017 06 02 POD2969 file01.CP37",2017-06-06,4,FALSE,7,"2017","06","06"
"300","Potomac 2017 06 02 POD2969 file01.CP38",2017-06-06,4,TRUE,14,"2017","06","06"
"301","Potomac 2017 06 02 POD2969 file01.CP39",2017-06-06,5,FALSE,10,"2017","06","06"
"302","Potomac 2017 06 02 POD2969 file01.CP40",2017-06-06,5,TRUE,10,"2017","06","06"
"303","Potomac 2017 06 02 POD2969 file01.CP41",2017-06-06,15,FALSE,1,"2017","06","06"
"304","Potomac 2017 06 02 POD2969 file01.CP42",2017-06-06,15,TRUE,1,"2017","06","06"
"305","Potomac 2017 06 02 POD2969 file01.CP43",2017-06-07,9,FALSE,1,"2017","06","07"
"306","Potomac 2017 06 02 POD2969 file01.CP44",2017-06-07,10,FALSE,2,"2017","06","07"
"307","Potomac 2017 06 02 POD2969 file01.CP45",2017-06-08,5,FALSE,18,"2017","06","08"
"308","Potomac 2017 06 02 POD2969 file01.CP46",2017-06-08,5,TRUE,4,"2017","06","08"
"309","Potomac 2017 06 02 POD2969 file01.CP47",2017-06-08,14,FALSE,1,"2017","06","08"
"310","Potomac 2017 06 02 POD2969 file01.CP48",2017-06-08,14,TRUE,4,"2017","06","08"
"311","Potomac 2017 06 02 POD2969 file01.CP49",2017-06-08,15,FALSE,5,"2017","06","08"
"312","Potomac 2017 06 02 POD2969 file01.CP50",2017-06-08,15,TRUE,4,"2017","06","08"
"313","Potomac 2017 06 02 POD2969 file01.CP51",2017-06-08,23,FALSE,18,"2017","06","08"
"314","Potomac 2017 06 02 POD2969 file01.CP52",2017-06-08,23,TRUE,7,"2017","06","08"
"315","Potomac 2017 06 02 POD2969 file01.CP53",2017-06-09,1,FALSE,26,"2017","06","09"
"316","Potomac 2017 06 02 POD2969 file01.CP54",2017-06-09,1,TRUE,2,"2017","06","09"
"317","Potomac 2017 06 02 POD2969 file01.CP55",2017-06-09,2,FALSE,9,"2017","06","09"
"318","Potomac 2017 06 02 POD2969 file01.CP56",2017-06-09,2,TRUE,3,"2017","06","09"
"319","Potomac 2017 06 02 POD2969 file01.CP57",2017-06-09,4,FALSE,21,"2017","06","09"
"320","Potomac 2017 06 02 POD2969 file01.CP58",2017-06-09,4,TRUE,9,"2017","06","09"
"321","Potomac 2017 06 02 POD2969 file01.CP59",2017-06-09,5,FALSE,17,"2017","06","09"
"322","Potomac 2017 06 02 POD2969 file01.CP60",2017-06-09,5,TRUE,8,"2017","06","09"
"323","Potomac 2017 06 02 POD2969 file01.CP61",2017-06-09,16,FALSE,14,"2017","06","09"
"324","Potomac 2017 06 02 POD2969 file01.CP62",2017-06-09,16,TRUE,11,"2017","06","09"
"325","Potomac 2017 06 02 POD2969 file01.CP63",2017-06-09,17,FALSE,5,"2017","06","09"
"326","Potomac 2017 06 02 POD2969 file01.CP64",2017-06-09,17,TRUE,1,"2017","06","09"
"327","Potomac 2017 06 02 POD2969 file01.CP65",2017-06-09,20,FALSE,23,"2017","06","09"
"328","Potomac 2017 06 02 POD2969 file01.CP66",2017-06-09,20,TRUE,6,"2017","06","09"
"329","Potomac 2017 06 02 POD2969 file01.CP67",2017-06-09,23,FALSE,21,"2017","06","09"
"330","Potomac 2017 06 02 POD2969 file01.CP68",2017-06-09,23,TRUE,23,"2017","06","09"
"331","Potomac 2017 06 02 POD2969 file01.CP69",2017-06-10,0,FALSE,27,"2017","06","10"
"332","Potomac 2017 06 02 POD2969 file01.CP70",2017-06-10,0,TRUE,22,"2017","06","10"
"333","Potomac 2017 06 02 POD2969 file01.CP71",2017-06-10,8,FALSE,1,"2017","06","10"
"334","Potomac 2017 06 02 POD2969 file01.CP72",2017-06-10,8,TRUE,1,"2017","06","10"
"335","Potomac 2017 06 02 POD2969 file01.CP73",2017-06-10,9,FALSE,9,"2017","06","10"
"336","Potomac 2017 06 02 POD2969 file01.CP74",2017-06-10,10,FALSE,20,"2017","06","10"
"337","Potomac 2017 06 02 POD2969 file01.CP75",2017-06-10,10,TRUE,23,"2017","06","10"
"338","Potomac 2017 06 02 POD2969 file01.CP76",2017-06-10,11,FALSE,3,"2017","06","10"
"339","Potomac 2017 06 02 POD2969 file01.CP77",2017-06-11,18,FALSE,19,"2017","06","11"
"340","Potomac 2017 06 02 POD2969 file01.CP78",2017-06-11,18,TRUE,14,"2017","06","11"
"341","Potomac 2017 06 02 POD2969 file01.CP79",2017-06-11,19,FALSE,17,"2017","06","11"
"342","Potomac 2017 06 02 POD2969 file01.CP80",2017-06-11,19,TRUE,24,"2017","06","11"
"343","Potomac 2017 06 02 POD2969 file01.CP81",2017-06-11,20,FALSE,24,"2017","06","11"
"344","Potomac 2017 06 02 POD2969 file01.CP82",2017-06-11,20,TRUE,34,"2017","06","11"
"345","Potomac 2017 06 02 POD2969 file01.CP83",2017-06-11,21,FALSE,26,"2017","06","11"
"346","Potomac 2017 06 02 POD2969 file01.CP84",2017-06-11,21,TRUE,27,"2017","06","11"
"347","Potomac 2017 06 02 POD2969 file01.CP85",2017-06-11,22,FALSE,13,"2017","06","11"
"348","Potomac 2017 06 02 POD2969 file01.CP86",2017-06-11,22,TRUE,1,"2017","06","11"
"349","Potomac 2017 06 02 POD2969 file01.CP87",2017-06-11,23,FALSE,10,"2017","06","11"
"350","Potomac 2017 06 02 POD2969 file01.CP88",2017-06-11,23,TRUE,1,"2017","06","11"
"351","Potomac 2017 06 02 POD2969 file01.CP89",2017-06-12,11,FALSE,16,"2017","06","12"
"352","Potomac 2017 06 02 POD2969 file01.CP90",2017-06-12,11,TRUE,19,"2017","06","12"
"353","Potomac 2017 06 02 POD2969 file01.CP91",2017-06-12,12,TRUE,1,"2017","06","12"
"354","Potomac 2017 06 02 POD2969 file01.CP92",2017-06-12,16,FALSE,1,"2017","06","12"
"355","Potomac 2017 06 02 POD2969 file01.CP93",2017-06-12,17,FALSE,1,"2017","06","12"
"356","Potomac 2017 06 02 POD2969 file01.CP94",2017-06-12,18,FALSE,1,"2017","06","12"
"357","Potomac 2017 06 02 POD2969 file01.CP95",2017-06-12,22,FALSE,21,"2017","06","12"
"358","Potomac 2017 06 02 POD2969 file01.CP96",2017-06-12,22,TRUE,10,"2017","06","12"
"359","Potomac 2017 06 02 POD2969 file01.CP97",2017-06-13,7,FALSE,1,"2017","06","13"
"360","Potomac 2017 06 02 POD2969 file01.CP98",2017-06-13,8,FALSE,3,"2017","06","13"
"361","Potomac 2017 06 02 POD2969 file01.CP99",2017-06-13,8,TRUE,1,"2017","06","13"
"362","Potomac 2017 06 02 POD2969 file01.CP100",2017-06-13,9,FALSE,5,"2017","06","13"
"363","Potomac 2017 06 02 POD2969 file01.CP101",2017-06-13,9,TRUE,2,"2017","06","13"
"364","Potomac 2017 06 02 POD2969 file01.CP102",2017-06-13,10,FALSE,25,"2017","06","13"
"365","Potomac 2017 06 02 POD2969 file01.CP103",2017-06-13,10,TRUE,30,"2017","06","13"
"366","Potomac 2017 06 02 POD2969 file01.CP104",2017-06-13,11,TRUE,1,"2017","06","13"
"367","Potomac 2017 06 02 POD2969 file01.CP105",2017-06-13,19,FALSE,2,"2017","06","13"
"368","Potomac 2017 06 02 POD2969 file01.CP106",2017-06-13,20,FALSE,24,"2017","06","13"
"369","Potomac 2017 06 02 POD2969 file01.CP107",2017-06-13,20,TRUE,28,"2017","06","13"
"370","Potomac 2017 06 02 POD2969 file01.CP108",2017-06-13,21,FALSE,35,"2017","06","13"
"371","Potomac 2017 06 02 POD2969 file01.CP109",2017-06-13,21,TRUE,20,"2017","06","13"
"372","Potomac 2017 06 02 POD2969 file01.CP110",2017-06-13,22,FALSE,24,"2017","06","13"
"373","Potomac 2017 06 02 POD2969 file01.CP111",2017-06-13,22,TRUE,20,"2017","06","13"
"374","Potomac 2017 06 02 POD2969 file01.CP112",2017-06-13,23,FALSE,15,"2017","06","13"
"375","Potomac 2017 06 02 POD2969 file01.CP113",2017-06-13,23,TRUE,41,"2017","06","13"
"376","Potomac 2017 06 02 POD2969 file01.CP114",2017-06-14,0,FALSE,4,"2017","06","14"
"377","Potomac 2017 06 02 POD2969 file01.CP115",2017-06-14,0,TRUE,4,"2017","06","14"
"378","Potomac 2017 06 02 POD2969 file01.CP116",2017-06-14,1,FALSE,1,"2017","06","14"
"379","Potomac 2017 06 02 POD2969 file01.CP117",2017-06-14,4,FALSE,3,"2017","06","14"
"380","Potomac 2017 06 02 POD2969 file01.CP118",2017-06-14,21,FALSE,3,"2017","06","14"
"381","Potomac 2017 06 02 POD2969 file01.CP119",2017-06-14,22,FALSE,13,"2017","06","14"
"382","Potomac 2017 06 02 POD2969 file01.CP120",2017-06-14,22,TRUE,5,"2017","06","14"
"383","Potomac 2017 06 02 POD2969 file01.CP121",2017-06-14,23,FALSE,27,"2017","06","14"
"384","Potomac 2017 06 02 POD2969 file01.CP122",2017-06-14,23,TRUE,7,"2017","06","14"
"385","Potomac 2017 06 02 POD2969 file01.CP123",2017-06-15,0,FALSE,11,"2017","06","15"
"386","Potomac 2017 06 02 POD2969 file01.CP124",2017-06-15,0,TRUE,1,"2017","06","15"
"387","Potomac 2017 06 02 POD2969 file01.CP125",2017-06-15,1,FALSE,13,"2017","06","15"
"388","Potomac 2017 06 02 POD2969 file01.CP126",2017-06-15,1,TRUE,7,"2017","06","15"
"389","Potomac 2017 06 02 POD2969 file01.CP127",2017-06-15,2,FALSE,8,"2017","06","15"
"390","Potomac 2017 06 02 POD2969 file01.CP128",2017-06-15,2,TRUE,6,"2017","06","15"
"391","Potomac 2017 06 02 POD2969 file01.CP129",2017-06-15,6,FALSE,2,"2017","06","15"
"392","Potomac 2017 06 02 POD2969 file01.CP130",2017-06-15,6,TRUE,2,"2017","06","15"
"393","Potomac 2017 06 02 POD2969 file01.CP131",2017-06-15,7,FALSE,3,"2017","06","15"
"394","Potomac 2017 06 02 POD2969 file01.CP132",2017-06-15,7,TRUE,3,"2017","06","15"
"395","Potomac 2017 06 02 POD2969 file01.CP133",2017-06-15,17,FALSE,19,"2017","06","15"
"396","Potomac 2017 06 02 POD2969 file01.CP134",2017-06-15,17,TRUE,12,"2017","06","15"
"397","Potomac 2017 06 02 POD2969 file01.CP135",2017-06-15,18,FALSE,3,"2017","06","15"
"398","Potomac 2017 06 02 POD2969 file01.CP136",2017-06-15,19,FALSE,12,"2017","06","15"
"399","Potomac 2017 06 02 POD2969 file01.CP137",2017-06-15,19,TRUE,1,"2017","06","15"
"400","Potomac 2017 06 02 POD2969 file01.CP138",2017-06-15,21,FALSE,8,"2017","06","15"
"401","Potomac 2017 06 02 POD2969 file01.CP139",2017-06-16,0,FALSE,1,"2017","06","16"
"402","Potomac 2017 06 02 POD2969 file01.CP140",2017-06-16,1,FALSE,12,"2017","06","16"
"403","Potomac 2017 06 02 POD2969 file01.CP141",2017-06-16,1,TRUE,9,"2017","06","16"
"404","Potomac 2017 06 02 POD2969 file01.CP142",2017-06-16,2,FALSE,12,"2017","06","16"
"405","Potomac 2017 06 02 POD2969 file01.CP143",2017-06-16,2,TRUE,11,"2017","06","16"
"406","Potomac 2017 06 02 POD2969 file01.CP144",2017-06-16,3,FALSE,14,"2017","06","16"
"407","Potomac 2017 06 02 POD2969 file01.CP145",2017-06-16,3,TRUE,20,"2017","06","16"
"408","Potomac 2017 06 02 POD2969 file01.CP146",2017-06-16,7,TRUE,1,"2017","06","16"
"409","Potomac 2017 06 02 POD2969 file01.CP147",2017-06-16,8,FALSE,2,"2017","06","16"
"410","Potomac 2017 06 02 POD2969 file01.CP148",2017-06-16,8,TRUE,7,"2017","06","16"
"411","Potomac 2017 06 02 POD2969 file01.CP149",2017-06-16,11,FALSE,1,"2017","06","16"
"412","Potomac 2017 06 02 POD2969 file01.CP150",2017-06-16,12,FALSE,3,"2017","06","16"
"413","Potomac 2017 06 02 POD2969 file01.CP151",2017-06-16,12,TRUE,1,"2017","06","16"
"414","Potomac 2017 06 02 POD2969 file01.CP152",2017-06-16,13,FALSE,11,"2017","06","16"
"415","Potomac 2017 06 02 POD2969 file01.CP153",2017-06-16,13,TRUE,4,"2017","06","16"
"416","Potomac 2017 06 02 POD2969 file01.CP154",2017-06-16,16,FALSE,15,"2017","06","16"
"417","Potomac 2017 06 02 POD2969 file01.CP155",2017-06-16,16,TRUE,10,"2017","06","16"
"418","Potomac 2017 06 02 POD2969 file01.CP156",2017-06-16,20,FALSE,38,"2017","06","16"
"419","Potomac 2017 06 02 POD2969 file01.CP157",2017-06-16,20,TRUE,17,"2017","06","16"
"420","Potomac 2017 06 02 POD2969 file01.CP158",2017-06-16,21,FALSE,3,"2017","06","16"
"421","Potomac 2017 06 02 POD2969 file01.CP159",2017-06-16,21,TRUE,1,"2017","06","16"
"422","Potomac 2017 06 02 POD2969 file01.CP160",2017-06-17,1,FALSE,24,"2017","06","17"
"423","Potomac 2017 06 02 POD2969 file01.CP161",2017-06-17,1,TRUE,21,"2017","06","17"
"424","Potomac 2017 06 02 POD2969 file01.CP162",2017-06-17,2,TRUE,1,"2017","06","17"
"425","Potomac 2017 06 02 POD2969 file01.CP163",2017-06-17,5,FALSE,8,"2017","06","17"
"426","Potomac 2017 06 02 POD2969 file01.CP164",2017-06-17,5,TRUE,2,"2017","06","17"
"427","Potomac 2017 06 02 POD2969 file01.CP165",2017-06-17,6,FALSE,5,"2017","06","17"
"428","Potomac 2017 06 02 POD2969 file01.CP166",2017-06-17,7,FALSE,1,"2017","06","17"
"429","Potomac 2017 06 02 POD2969 file01.CP167",2017-06-17,9,FALSE,1,"2017","06","17"
"430","Potomac 2017 06 02 POD2969 file01.CP168",2017-06-17,9,TRUE,2,"2017","06","17"
"431","Potomac 2017 06 02 POD2969 file01.CP169",2017-06-17,10,FALSE,2,"2017","06","17"
"432","Potomac 2017 06 02 POD2969 file01.CP170",2017-06-17,10,TRUE,17,"2017","06","17"
"433","Potomac 2017 06 02 POD2969 file01.CP171",2017-06-17,12,FALSE,8,"2017","06","17"
"434","Potomac 2017 06 02 POD2969 file01.CP172",2017-06-17,12,TRUE,2,"2017","06","17"
"435","Potomac 2017 06 02 POD2969 file01.CP173",2017-06-17,13,FALSE,1,"2017","06","17"
"436","Potomac 2017 06 02 POD2969 file01.CP174",2017-06-17,13,TRUE,14,"2017","06","17"
"437","Potomac 2017 06 02 POD2969 file01.CP175",2017-06-17,19,FALSE,4,"2017","06","17"
"438","Potomac 2017 06 02 POD2969 file01.CP176",2017-06-17,19,TRUE,1,"2017","06","17"
"439","Potomac 2017 06 02 POD2969 file01.CP177",2017-06-17,20,FALSE,2,"2017","06","17"
"440","Potomac 2017 06 02 POD2969 file01.CP178",2017-06-17,23,FALSE,18,"2017","06","17"
"441","Potomac 2017 06 02 POD2969 file01.CP179",2017-06-17,23,TRUE,2,"2017","06","17"
"442","Potomac 2017 06 02 POD2969 file01.CP180",2017-06-18,0,FALSE,19,"2017","06","18"
"443","Potomac 2017 06 02 POD2969 file01.CP181",2017-06-18,0,TRUE,8,"2017","06","18"
"444","Potomac 2017 06 02 POD2969 file01.CP182",2017-06-18,3,FALSE,4,"2017","06","18"
"445","Potomac 2017 06 02 POD2969 file01.CP183",2017-06-18,3,TRUE,6,"2017","06","18"
"446","Potomac 2017 06 02 POD2969 file01.CP184",2017-06-18,6,FALSE,1,"2017","06","18"
"447","Potomac 2017 06 02 POD2969 file01.CP185",2017-06-18,6,TRUE,4,"2017","06","18"
"448","Potomac 2017 06 02 POD2969 file01.CP186",2017-06-18,14,FALSE,1,"2017","06","18"
"449","Potomac 2017 06 02 POD2969 file01.CP187",2017-06-18,17,FALSE,4,"2017","06","18"
"450","Potomac 2017 06 02 POD2969 file01.CP188",2017-06-18,17,TRUE,10,"2017","06","18"
"451","Potomac 2017 06 02 POD2969 file01.CP189",2017-06-18,18,TRUE,8,"2017","06","18"
"452","Potomac 2017 06 02 POD2969 file01.CP190",2017-06-18,23,FALSE,3,"2017","06","18"
"453","Potomac 2017 06 02 POD2969 file01.CP191",2017-06-19,0,FALSE,15,"2017","06","19"
"454","Potomac 2017 06 02 POD2969 file01.CP192",2017-06-19,2,FALSE,3,"2017","06","19"
"455","Potomac 2017 06 02 POD2969 file01.CP193",2017-06-19,3,FALSE,14,"2017","06","19"
"456","Potomac 2017 06 02 POD2969 file01.CP194",2017-06-19,3,TRUE,14,"2017","06","19"
"457","Potomac 2017 06 02 POD2969 file01.CP195",2017-06-19,4,FALSE,4,"2017","06","19"
"458","Potomac 2017 06 02 POD2969 file01.CP196",2017-06-19,4,TRUE,10,"2017","06","19"
"459","Potomac 2017 06 02 POD2969 file01.CP197",2017-06-19,16,FALSE,2,"2017","06","19"
"460","Potomac 2017 06 02 POD2969 file01.CP198",2017-06-19,20,FALSE,2,"2017","06","19"
"461","Potomac 2017 06 02 POD2969 file01.CP199",2017-06-19,20,TRUE,4,"2017","06","19"
"462","Potomac 2017 06 02 POD2969 file01.CP200",2017-06-19,22,FALSE,3,"2017","06","19"
"463","Potomac 2017 06 02 POD2969 file01.CP201",2017-06-19,22,TRUE,1,"2017","06","19"
"464","Potomac 2017 06 02 POD2969 file01.CP202",2017-06-19,23,FALSE,17,"2017","06","19"
"465","Potomac 2017 06 02 POD2969 file01.CP203",2017-06-19,23,TRUE,1,"2017","06","19"
"466","Potomac 2017 06 02 POD2969 file01.CP204",2017-06-20,2,FALSE,7,"2017","06","20"
"467","Potomac 2017 06 02 POD2969 file01.CP205",2017-06-20,9,FALSE,1,"2017","06","20"
"468","Potomac 2017 06 02 POD2969 file01.CP206",2017-06-20,11,FALSE,12,"2017","06","20"
"469","Potomac 2017 06 02 POD2969 file01.CP207",2017-06-20,11,TRUE,12,"2017","06","20"
"470","Potomac 2017 06 02 POD2969 file01.CP208",2017-06-20,12,FALSE,3,"2017","06","20"
"471","Potomac 2017 06 02 POD2969 file01.CP209",2017-06-20,12,TRUE,5,"2017","06","20"
"472","Potomac 2017 06 02 POD2969 file01.CP210",2017-06-20,13,FALSE,16,"2017","06","20"
"473","Potomac 2017 06 02 POD2969 file01.CP211",2017-06-20,13,TRUE,7,"2017","06","20"
"474","Potomac 2017 06 02 POD2969 file01.CP212",2017-06-20,14,FALSE,2,"2017","06","20"
"475","Potomac 2017 06 02 POD2969 file01.CP213",2017-06-20,14,TRUE,16,"2017","06","20"
"476","Potomac 2017 06 02 POD2969 file01.CP214",2017-06-20,21,FALSE,33,"2017","06","20"
"477","Potomac 2017 06 02 POD2969 file01.CP215",2017-06-20,21,TRUE,7,"2017","06","20"
"478","Potomac 2017 06 02 POD2969 file01.CP216",2017-06-20,22,FALSE,9,"2017","06","20"
"479","Potomac 2017 06 02 POD2969 file01.CP217",2017-06-20,22,TRUE,2,"2017","06","20"
"480","Potomac 2017 06 02 POD2969 file01.CP218",2017-06-20,23,FALSE,3,"2017","06","20"
"481","Potomac 2017 06 02 POD2969 file01.CP219",2017-06-21,0,FALSE,30,"2017","06","21"
"482","Potomac 2017 06 02 POD2969 file01.CP220",2017-06-21,0,TRUE,3,"2017","06","21"
"483","Potomac 2017 06 02 POD2969 file01.CP221",2017-06-21,1,FALSE,20,"2017","06","21"
"484","Potomac 2017 06 02 POD2969 file01.CP222",2017-06-21,1,TRUE,15,"2017","06","21"
"485","Potomac 2017 06 02 POD2969 file01.CP223",2017-06-21,2,FALSE,2,"2017","06","21"
"486","Potomac 2017 06 02 POD2969 file01.CP224",2017-06-21,15,FALSE,1,"2017","06","21"
"487","Potomac 2017 06 02 POD2969 file01.CP225",2017-06-21,23,FALSE,15,"2017","06","21"
"488","Potomac 2017 06 02 POD2969 file01.CP226",2017-06-21,23,TRUE,2,"2017","06","21"
"489","Potomac 2017 06 02 POD2969 file01.CP227",2017-06-22,0,FALSE,32,"2017","06","22"
"490","Potomac 2017 06 02 POD2969 file01.CP228",2017-06-22,0,TRUE,5,"2017","06","22"
"491","Potomac 2017 06 02 POD2969 file01.CP229",2017-06-22,1,FALSE,26,"2017","06","22"
"492","Potomac 2017 06 02 POD2969 file01.CP230",2017-06-22,1,TRUE,31,"2017","06","22"
"493","Potomac 2017 06 02 POD2969 file01.CP231",2017-06-22,2,FALSE,25,"2017","06","22"
"494","Potomac 2017 06 02 POD2969 file01.CP232",2017-06-22,2,TRUE,5,"2017","06","22"
"495","Potomac 2017 06 02 POD2969 file01.CP233",2017-06-22,3,FALSE,31,"2017","06","22"
"496","Potomac 2017 06 02 POD2969 file01.CP234",2017-06-22,3,TRUE,19,"2017","06","22"
"497","Potomac 2017 06 02 POD2969 file01.CP235",2017-06-22,4,FALSE,3,"2017","06","22"
"498","Potomac 2017 06 02 POD2969 file01.CP236",2017-06-22,4,TRUE,13,"2017","06","22"
"499","Potomac 2017 06 02 POD2969 file01.CP237",2017-06-22,5,TRUE,1,"2017","06","22"
"500","Potomac 2017 06 02 POD2969 file01.CP238",2017-06-22,7,FALSE,1,"2017","06","22"
"501","Potomac 2017 06 02 POD2969 file01.CP239",2017-06-22,11,FALSE,2,"2017","06","22"
"502","Potomac 2017 06 02 POD2969 file01.CP240",2017-06-22,18,FALSE,1,"2017","06","22"
"503","Potomac 2017 06 02 POD2969 file01.CP241",2017-06-22,22,FALSE,27,"2017","06","22"
"504","Potomac 2017 06 02 POD2969 file01.CP242",2017-06-22,22,TRUE,1,"2017","06","22"
"505","Potomac 2017 06 02 POD2969 file01.CP243",2017-06-22,23,FALSE,25,"2017","06","22"
"506","Potomac 2017 06 02 POD2969 file01.CP244",2017-06-22,23,TRUE,17,"2017","06","22"
"507","Potomac 2017 06 02 POD2969 file01.CP245",2017-06-23,0,FALSE,39,"2017","06","23"
"508","Potomac 2017 06 02 POD2969 file01.CP246",2017-06-23,0,TRUE,15,"2017","06","23"
"509","Potomac 2017 06 02 POD2969 file01.CP247",2017-06-23,1,FALSE,5,"2017","06","23"
"510","Potomac 2017 06 02 POD2969 file01.CP248",2017-06-23,2,FALSE,18,"2017","06","23"
"511","Potomac 2017 06 02 POD2969 file01.CP249",2017-06-23,2,TRUE,3,"2017","06","23"
"512","Potomac 2017 06 02 POD2969 file01.CP250",2017-06-23,4,FALSE,13,"2017","06","23"
"513","Potomac 2017 06 02 POD2969 file01.CP251",2017-06-23,4,TRUE,8,"2017","06","23"
"514","Potomac 2017 06 02 POD2969 file01.CP252",2017-06-23,5,TRUE,2,"2017","06","23"
"515","Potomac 2017 06 02 POD2969 file01.CP253",2017-06-23,18,FALSE,8,"2017","06","23"
"516","Potomac 2017 06 02 POD2969 file01.CP254",2017-06-23,18,TRUE,3,"2017","06","23"
"517","Potomac 2017 06 02 POD2969 file01.CP255",2017-06-24,0,FALSE,16,"2017","06","24"
"518","Potomac 2017 06 02 POD2969 file01.CP256",2017-06-24,0,TRUE,5,"2017","06","24"
