Filename,Date,Hour,Foraging,n
Potomac 2017 06 02 POD2969 file01.CP156,6/16/2017,20,FALSE,38
Potomac 2017 06 02 POD2969 file01.CP157,6/16/2017,20,TRUE,17
Potomac 2017 06 02 POD2969 file01.CP158,6/16/2017,21,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP159,6/16/2017,21,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP160,6/17/2017,1,FALSE,24
Potomac 2017 06 02 POD2969 file01.CP161,6/17/2017,1,TRUE,21
Potomac 2017 06 02 POD2969 file01.CP162,6/17/2017,2,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP163,6/17/2017,5,FALSE,8
Potomac 2017 06 02 POD2969 file01.CP164,6/17/2017,5,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP165,6/17/2017,6,FALSE,5
Potomac 2017 06 02 POD2969 file01.CP166,6/17/2017,7,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP167,6/17/2017,9,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP168,6/17/2017,9,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP169,6/17/2017,10,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP170,6/17/2017,10,TRUE,17
Potomac 2017 06 02 POD2969 file01.CP171,6/17/2017,12,FALSE,8
Potomac 2017 06 02 POD2969 file01.CP172,6/17/2017,12,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP173,6/17/2017,13,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP174,6/17/2017,13,TRUE,14
Potomac 2017 06 02 POD2969 file01.CP175,6/17/2017,19,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP176,6/17/2017,19,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP177,6/17/2017,20,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP178,6/17/2017,23,FALSE,18
Potomac 2017 06 02 POD2969 file01.CP179,6/17/2017,23,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP180,6/18/2017,0,FALSE,19
Potomac 2017 06 02 POD2969 file01.CP181,6/18/2017,0,TRUE,8
Potomac 2017 06 02 POD2969 file01.CP182,6/18/2017,3,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP183,6/18/2017,3,TRUE,6
Potomac 2017 06 02 POD2969 file01.CP184,6/18/2017,6,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP185,6/18/2017,6,TRUE,4
Potomac 2017 06 02 POD2969 file01.CP186,6/18/2017,14,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP187,6/18/2017,17,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP188,6/18/2017,17,TRUE,10
Potomac 2017 06 02 POD2969 file01.CP189,6/18/2017,18,TRUE,8
Potomac 2017 06 02 POD2969 file01.CP190,6/18/2017,23,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP191,6/19/2017,0,FALSE,15
Potomac 2017 06 02 POD2969 file01.CP192,6/19/2017,2,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP193,6/19/2017,3,FALSE,14
Potomac 2017 06 02 POD2969 file01.CP194,6/19/2017,3,TRUE,14
Potomac 2017 06 02 POD2969 file01.CP195,6/19/2017,4,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP196,6/19/2017,4,TRUE,10
Potomac 2017 06 02 POD2969 file01.CP197,6/19/2017,16,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP198,6/19/2017,20,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP199,6/19/2017,20,TRUE,4
Potomac 2017 06 02 POD2969 file01.CP200,6/19/2017,22,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP201,6/19/2017,22,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP202,6/19/2017,23,FALSE,17
Potomac 2017 06 02 POD2969 file01.CP203,6/19/2017,23,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP204,6/20/2017,2,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP205,6/20/2017,9,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP206,6/20/2017,11,FALSE,12
Potomac 2017 06 02 POD2969 file01.CP207,6/20/2017,11,TRUE,12
Potomac 2017 06 02 POD2969 file01.CP208,6/20/2017,12,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP209,6/20/2017,12,TRUE,5
Potomac 2017 06 02 POD2969 file01.CP210,6/20/2017,13,FALSE,16
Potomac 2017 06 02 POD2969 file01.CP211,6/20/2017,13,TRUE,7
Potomac 2017 06 02 POD2969 file01.CP212,6/20/2017,14,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP213,6/20/2017,14,TRUE,16
Potomac 2017 06 02 POD2969 file01.CP214,6/20/2017,21,FALSE,33
Potomac 2017 06 02 POD2969 file01.CP215,6/20/2017,21,TRUE,7
Potomac 2017 06 02 POD2969 file01.CP216,6/20/2017,22,FALSE,9
Potomac 2017 06 02 POD2969 file01.CP217,6/20/2017,22,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP218,6/20/2017,23,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP219,6/21/2017,0,FALSE,30
Potomac 2017 06 02 POD2969 file01.CP220,6/21/2017,0,TRUE,3
Potomac 2017 06 02 POD2969 file01.CP221,6/21/2017,1,FALSE,20
Potomac 2017 06 02 POD2969 file01.CP222,6/21/2017,1,TRUE,15
Potomac 2017 06 02 POD2969 file01.CP223,6/21/2017,2,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP224,6/21/2017,15,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP225,6/21/2017,23,FALSE,15
Potomac 2017 06 02 POD2969 file01.CP226,6/21/2017,23,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP227,6/22/2017,0,FALSE,32
Potomac 2017 06 02 POD2969 file01.CP228,6/22/2017,0,TRUE,5
Potomac 2017 06 02 POD2969 file01.CP229,6/22/2017,1,FALSE,26
Potomac 2017 06 02 POD2969 file01.CP230,6/22/2017,1,TRUE,31
Potomac 2017 06 02 POD2969 file01.CP231,6/22/2017,2,FALSE,25
Potomac 2017 06 02 POD2969 file01.CP232,6/22/2017,2,TRUE,5
Potomac 2017 06 02 POD2969 file01.CP233,6/22/2017,3,FALSE,31
Potomac 2017 06 02 POD2969 file01.CP234,6/22/2017,3,TRUE,19
Potomac 2017 06 02 POD2969 file01.CP235,6/22/2017,4,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP236,6/22/2017,4,TRUE,13
Potomac 2017 06 02 POD2969 file01.CP237,6/22/2017,5,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP238,6/22/2017,7,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP239,6/22/2017,11,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP240,6/22/2017,18,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP241,6/22/2017,22,FALSE,27
Potomac 2017 06 02 POD2969 file01.CP242,6/22/2017,22,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP243,6/22/2017,23,FALSE,25
Potomac 2017 06 02 POD2969 file01.CP244,6/22/2017,23,TRUE,17
Potomac 2017 06 02 POD2969 file01.CP245,6/23/2017,0,FALSE,39
Potomac 2017 06 02 POD2969 file01.CP246,6/23/2017,0,TRUE,15
Potomac 2017 06 02 POD2969 file01.CP247,6/23/2017,1,FALSE,5
Potomac 2017 06 02 POD2969 file01.CP248,6/23/2017,2,FALSE,18
Potomac 2017 06 02 POD2969 file01.CP249,6/23/2017,2,TRUE,3
Potomac 2017 06 02 POD2969 file01.CP250,6/23/2017,4,FALSE,13
Potomac 2017 06 02 POD2969 file01.CP251,6/23/2017,4,TRUE,8
Potomac 2017 06 02 POD2969 file01.CP252,6/23/2017,5,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP253,6/23/2017,18,FALSE,8
Potomac 2017 06 02 POD2969 file01.CP254,6/23/2017,18,TRUE,3
Potomac 2017 06 02 POD2969 file01.CP255,6/24/2017,0,FALSE,16
Potomac 2017 06 02 POD2969 file01.CP256,6/24/2017,0,TRUE,5
Potomac 2017 06 02 POD2969 file01.CP257,6/24/2017,2,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP258,6/24/2017,4,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP259,6/24/2017,19,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP260,6/24/2017,19,TRUE,19
Potomac 2017 06 02 POD2969 file01.CP261,6/24/2017,20,FALSE,6
Potomac 2017 06 02 POD2969 file01.CP262,6/24/2017,20,TRUE,17
Potomac 2017 06 02 POD2969 file01.CP263,6/24/2017,23,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP264,6/24/2017,23,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP265,6/25/2017,0,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP266,6/25/2017,0,TRUE,4
Potomac 2017 06 02 POD2969 file01.CP267,6/25/2017,1,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP268,6/25/2017,1,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP269,6/25/2017,2,FALSE,24
Potomac 2017 06 02 POD2969 file01.CP270,6/25/2017,3,FALSE,13
Potomac 2017 06 02 POD2969 file01.CP271,6/25/2017,3,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP272,6/25/2017,6,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP273,6/25/2017,6,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP274,6/25/2017,13,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP275,6/25/2017,23,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP276,6/26/2017,3,FALSE,12
Potomac 2017 06 02 POD2969 file01.CP277,6/26/2017,3,TRUE,18
Potomac 2017 06 02 POD2969 file01.CP278,6/26/2017,4,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP279,6/26/2017,7,FALSE,14
Potomac 2017 06 02 POD2969 file01.CP280,6/26/2017,7,TRUE,14
Potomac 2017 06 02 POD2969 file01.CP281,6/26/2017,9,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP282,6/26/2017,13,FALSE,14
Potomac 2017 06 02 POD2969 file01.CP283,6/26/2017,13,TRUE,23
Potomac 2017 06 02 POD2969 file01.CP284,6/26/2017,16,FALSE,8
Potomac 2017 06 02 POD2969 file01.CP285,6/26/2017,16,TRUE,10
Potomac 2017 06 02 POD2969 file01.CP286,6/26/2017,18,FALSE,9
Potomac 2017 06 02 POD2969 file01.CP287,6/26/2017,18,TRUE,5
Potomac 2017 06 02 POD2969 file01.CP288,6/26/2017,19,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP289,6/26/2017,19,TRUE,14
Potomac 2017 06 02 POD2969 file01.CP290,6/26/2017,20,FALSE,5
Potomac 2017 06 02 POD2969 file01.CP291,6/27/2017,0,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP292,6/27/2017,1,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP293,6/27/2017,1,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP294,6/27/2017,2,FALSE,8
Potomac 2017 06 02 POD2969 file01.CP295,6/27/2017,7,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP296,6/27/2017,7,TRUE,27
Potomac 2017 06 02 POD2969 file01.CP297,6/27/2017,8,FALSE,9
Potomac 2017 06 02 POD2969 file01.CP298,6/27/2017,8,TRUE,7
Potomac 2017 06 02 POD2969 file01.CP299,6/27/2017,11,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP300,6/27/2017,11,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP301,6/27/2017,12,FALSE,21
Potomac 2017 06 02 POD2969 file01.CP302,6/27/2017,12,TRUE,21
Potomac 2017 06 02 POD2969 file01.CP303,6/27/2017,13,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP304,6/27/2017,14,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP305,6/27/2017,14,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP306,6/27/2017,15,FALSE,18
Potomac 2017 06 02 POD2969 file01.CP307,6/27/2017,15,TRUE,6
Potomac 2017 06 02 POD2969 file01.CP308,6/27/2017,16,FALSE,15
Potomac 2017 06 02 POD2969 file01.CP309,6/27/2017,16,TRUE,3
Potomac 2017 06 02 POD2969 file01.CP310,6/27/2017,17,FALSE,29
Potomac 2017 06 02 POD2969 file01.CP311,6/27/2017,17,TRUE,9
Potomac 2017 06 02 POD2969 file01.CP312,6/27/2017,18,FALSE,20
Potomac 2017 06 02 POD2969 file01.CP313,6/27/2017,18,TRUE,5
Potomac 2017 06 02 POD2969 file01.CP314,6/27/2017,19,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP315,6/27/2017,19,TRUE,8
Potomac 2017 06 02 POD2969 file01.CP316,6/27/2017,20,FALSE,29
Potomac 2017 06 02 POD2969 file01.CP317,6/27/2017,20,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP318,6/27/2017,21,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP319,6/27/2017,22,FALSE,6
Potomac 2017 06 02 POD2969 file01.CP320,6/27/2017,23,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP321,6/28/2017,3,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP322,6/28/2017,19,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP323,6/28/2017,21,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP324,6/29/2017,0,FALSE,18
Potomac 2017 06 02 POD2969 file01.CP325,6/29/2017,0,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP326,6/29/2017,1,FALSE,24
Potomac 2017 06 02 POD2969 file01.CP327,6/29/2017,1,TRUE,3
Potomac 2017 06 02 POD2969 file01.CP328,6/29/2017,2,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP329,6/29/2017,3,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP330,6/29/2017,16,FALSE,7
Potomac 2017 06 02 POD2969 file01.CP331,6/29/2017,16,TRUE,4
Potomac 2017 06 02 POD2969 file01.CP332,6/29/2017,21,FALSE,15
Potomac 2017 06 02 POD2969 file01.CP333,6/29/2017,21,TRUE,10
Potomac 2017 06 02 POD2969 file01.CP334,6/29/2017,22,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP335,6/29/2017,22,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP336,6/30/2017,0,FALSE,5
Potomac 2017 06 02 POD2969 file01.CP337,6/30/2017,8,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP338,6/30/2017,14,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP339,6/30/2017,15,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP340,6/30/2017,15,TRUE,9
Potomac 2017 06 02 POD2969 file01.CP341,6/30/2017,16,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP342,6/30/2017,16,TRUE,14
Potomac 2017 06 02 POD2969 file01.CP343,6/30/2017,17,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP344,6/30/2017,18,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP345,6/30/2017,18,TRUE,6
