Filename,Date,Hour,Foraging,n
Potomac_2020_05_27_POD2968 file01.CP317,7/1/2020,5,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP318,7/1/2020,6,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP319,7/1/2020,6,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP320,7/1/2020,19,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP321,7/1/2020,19,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP322,7/1/2020,20,FALSE,15
Potomac_2020_05_27_POD2968 file01.CP323,7/1/2020,20,TRUE,10
Potomac_2020_05_27_POD2968 file01.CP324,7/1/2020,23,FALSE,10
Potomac_2020_05_27_POD2968 file01.CP325,7/1/2020,23,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP326,7/2/2020,0,FALSE,26
Potomac_2020_05_27_POD2968 file01.CP327,7/2/2020,0,TRUE,11
Potomac_2020_05_27_POD2968 file01.CP328,7/2/2020,1,FALSE,9
Potomac_2020_05_27_POD2968 file01.CP329,7/2/2020,1,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP330,7/2/2020,12,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP331,7/2/2020,13,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP332,7/2/2020,22,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP333,7/2/2020,22,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP334,7/3/2020,1,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP335,7/3/2020,3,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP336,7/3/2020,14,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP337,7/3/2020,18,FALSE,12
Potomac_2020_05_27_POD2968 file01.CP338,7/3/2020,18,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP339,7/3/2020,22,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP340,7/3/2020,23,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP341,7/3/2020,23,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP342,7/4/2020,14,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP343,7/4/2020,14,TRUE,5
